1,0,0,0,0,5,0
2,0,4,0,4,0,0
3,0,2,5,0,5,4
4,0,0,0,0,5,3
5,0,0,0,0,0,0
6,0,0,0,0,5,0
7,0,0,0,4,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,3,4,5,0,4,4
11,0,0,0,4,0,0
12,0,0,0,0,0,0
13,0,0,0,0,5,0
14,0,0,4,3,5,5
15,0,3,0,4,5,2
16,0,0,0,4,0,0
17,0,0,0,4,0,0
18,0,0,0,0,5,5
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
